CODER,SOURCE1,SOURCE2,VERIFIED,NAME,ORG,CORE_ORG,CHILD_ORG/PROJECT,YEAR,POSITION,POSITION_SIMPLE,FIRST_NAME,LAST_NAME,MIDDLE_NAME,HONORIFICS,PREFIX,SUFFIX,EIN,MULTIPLE,UUID,CRP_CODE,CAT1,CAT2,fossil_fuel
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,FRED YOUNG,CATO INSTITUTE,TRUE,,2018,Director,BOARD,FRED,YOUNG,,,,,237432162,FALSE,fcd43f9e-6128-4900-879f-f5b7683cf9e5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,ORBIS,YES,HOWARD S RICH,CATO INSTITUTE,TRUE,,2018,Director,BOARD,HOWARD,RICH,S,,,,237432162,TRUE,8df072cb-ad1d-4e10-85d1-fc4846367284,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,HOWARD RICH,AMERICANS FOR LIMITED GOVERNMENT,FALSE,,2018,CHAIRMAN,BOARD,HOWARD,RICH,,,,,363975580,TRUE,8df072cb-ad1d-4e10-85d1-fc4846367284,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,HOWARD RICH,US TERM LIMITS FOUNDATION,FALSE,,2018,CHAIRMAN,BOARD,HOWARD,RICH,,,,,521729739,TRUE,8df072cb-ad1d-4e10-85d1-fc4846367284,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,JAMES KILTS,CATO INSTITUTE,TRUE,,2018,Director,BOARD,JAMES,KILTS,,,,,237432162,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,ORBIS,https://www.thesimplygoodfoodscompany.com/board-member/james-m-kilts,YES,JAMES MARSHALL KILTS JR,SIMPLY GOOD FOODS COMPANY,FALSE,,2018,CHAIRMAN,BOARD,JAMES,KILTS,MARSHALL,,MR,JR,821038121,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,G2000,FOOD & BEVERAGE PRODUCTS AND SERVICES,MISC BUSINESS,FALSE
STINA,ORBIS,https://unifi.com/board-of-directors/james-m-kilts,YES,JAMES MARHSALL KILTS JR,UNIFI INC,FALSE,,2018,INDEPENDENT DIRECTOR,BOARD,JAMES,KILTS,MARSHALL,,MR,JR,112165495,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,M8000,TEXTILES & FABRICS,MISC BUSINESS,FALSE
STINA,ORBIS,ZOOM PEOPLE INFORMATION,YES,JAMES MARSHALL KILTS JR,METLIFE INC,FALSE,,2018,BOARD MEMBER,BOARD,JAMES,KILTS,MARSHALL,,MR,JR,134075851,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,F3100,"INSURANCE COMPANIES, BROKERS & AGENTS","FINANCE, INSURANCE, AND REAL ESTATE",FALSE
STINA,ORBIS,ZOOM PEOPLE INFORMATION,YES,JAMES MARSHALL KILTS JR,PFIZER INC,FALSE,,2018,INDEPENDENT DIRECTOR,BOARD,JAMES,KILTS,MARSHALL,,MR,JR,135315170,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,H4300,PHARMACEUTICAL MANUFACTURING,HEALTH,FALSE
STINA,ORBIS,https://www.centerviewcapital.com/team_consumer/jim-kilts/,YES,JIM KILTS,CENTERVIEW CAPITAL,FALSE,,2018,FOUNDING PARTNER,"BOARD, MANAGEMENT",JAMES,KILTS,,,,,274187234,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
STINA,ORBIS,https://web.archive.org/web/20180715035128/http://www.aei.org/about/national-council/,YES,JAMES M KILTS,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,NATIONAL COUNCIL CHAIR,OTHER,JAMES,KILTS,M,,,,530218495,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,ORBIS,https://www.chicagobooth.edu/about/council-on-chicago-booth,YES,JAMES M KILTS,UNIVERSITY OF CHICAGO,FALSE,,2018,TRUSTEE,BOARD,JAMES,KILTS,M,,,,362177139,TRUE,21c136a3-851c-4680-9ef3-80ee6ca017d1,H5100,SCHOOLS & COLLEGES,OTHER,FALSE
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,JAMES LAPEYRE,CATO INSTITUTE,TRUE,,2018,Director,BOARD,JAMES,LAPEYRE,,,,,237432162,TRUE,2605b365-a8c2-40c9-bc80-c7ddacf96bf0,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,ORBIS,ZOOM PEOPLE INFORMATION,YES,JAMES MARTIAL LAPEYRE,LAITRAM LLC,FALSE,,2018,PRESIDENT,BOARD,JAMES,LAPEYRE,M,,MR,,729574366,TRUE,2605b365-a8c2-40c9-bc80-c7ddacf96bf0,M0000,MANUFACTURING,MISC BUSINESS,FALSE
STINA,ORBIS,https://ir.iongeo.com/board-member/james-jay-lapeyre-jr,YES,JAY M LAPEYRE JR,ION GEOPHYSICAL CORPORATION,FALSE,,2018,CHAIRMAN,BOARD,JAMES,JAPEYRE,M,,MR,JR,222286646,TRUE,2605b365-a8c2-40c9-bc80-c7ddacf96bf0,C5130,DATA PROCESSING & COMPUTER SERVICES,COMMUNICATIONS/ELECTRONICS,FALSE
STINA,GUIDESTAR,ZOOM PEOPLE INFORMATION,YES,JEFFREY S YASS,CATO INSTITUTE,TRUE,,2018,Director,BOARD,JEFFREY,YASS,S,,MR,,237432162,TRUE,a5fa644d-45ef-425e-9167-cf53eeceb8d2,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,ZOOM PEOPLE INFORMATION,YES,JEFF S YASS,CLAWS FOUNDATION,FALSE,,2018,DIRECTOR,BOARD,JEFF,YASS,S,,MR,,201658710,TRUE,64d3e2b7-1388-4ef4-ad56-b77686356fbf,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
STINA,GUIDESTAR,ZOOM PEOPLE INFORMATION,YES,JEFFREY S YASS,SUSQUEHANNA FOUNDATION,FALSE,,2018,VICE-PRESIDENT,BOARD,JEFFREY,YASS,S,,MR,,232732477,TRUE,64d3e2b7-1388-4ef4-ad56-b77686356fbf,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,KENNETH N LEVY,CATO INSTITUTE,TRUE,,2018,Director,BOARD,KENNETH,LEVY,N,,,,237432162,FALSE,64d3e2b7-1388-4ef4-ad56-b77686356fbf,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,ORBIS,YES,LEWIS E RANDALL,CATO INSTITUTE,TRUE,,2018,Director,BOARD,LEWIS,RANDALL,E,,,,237432162,FALSE,1a55a57d-c075-4b40-a761-e886a3605baf,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,NESTOR WEIGAND,CATO INSTITUTE,TRUE,,2018,Director,BOARD,NESTOR,WEIGAND,,,,,237432162,TRUE,9a006b83-662a-4125-80ad-13b7e5424591,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,ZOOM PEOPLE INFORMATION,https://www.cato.org/board-of-directors,YES,NESTOR R WEIGAND JR,JP WEIGAND AND SONS INC,FALSE,,2018,CEO,MANAGEMENT,NESTOR,WEIGAND,E,,MR,JR,,TRUE,9a006b83-662a-4125-80ad-13b7e5424591,F4000,REAL ESTATE,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
STINA,ZOOM PEOPLE INFORMATION,https://www.ihcglobal.org/about/board-and-staff/nestor-weigand-jr/,YES,NESTOR WEIGAND,IHC GLOBAL,FALSE,,2018,BOARD MEMBER,BOARD,NESTOR,WEIGAND,,,,,05-0626714,TRUE,9a006b83-662a-4125-80ad-13b7e5424591,X4000,NON-PROFITS,OTHER,FALSE
STINA,ZOOM PEOPLE INFORMATION,DESMOG,YES,NESTOR WEIGAND,FREEDOM PARTNERS,FALSE,,2018,DIRECTOR,BOARD,NESTOR,WEIGAND,,,,,453732750,TRUE,9a006b83-662a-4125-80ad-13b7e5424591,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.cato.org/board-of-directors,YES,REBECCA DUNN,CATO INSTITUTE,TRUE,,2018,Director,BOARD,REBECCA,DUNN,,,,,237432162,TRUE,ebabf85d-1957-45e5-a452-5060bb592f15,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,ZOOM PEOPLE INFORMATON,https://www.dunnfoundation.org/trustees.htm,YES,REBECCA WALTER DUNN,DUNN FOUNDATION,FALSE,,2018,TRUSTEE,BOARD,REBECCA,DUNN,WALTER,,,,631264143,TRUE,ebabf85d-1957-45e5-a452-5060bb592f15,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
STINA,GUIDESTAR,https://cei.org/about/team/,YES,KENT LASSMAN,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,PRESIDENT,BOARD,KENT,LASSMAN,,,,,521351785,TRUE,7dc089fb-1286-47a4-b41d-d5e209c19b0a,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,KENT LASSMAN,POWER SUPPLY COMPANY LLC,FALSE,,2018,SEED ROUND INVESTOR,OTHER,KENT,LASSMAN,,,,,621787442,TRUE,7dc089fb-1286-47a4-b41d-d5e209c19b0a,E1620,GAS & ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,TRUE
STINA,GUIDESTAR,ZOOM PEOPLE INFORMATION,YES,"SENATOR ANDRE E CUSHING III, ME",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Second Vice Chair,BOARD,ANDRE,CUSHING,E,,SENATOR,III,520140979,TRUE,0c3ac6e4-21d8-4db5-a5a9-71db7b8a21aa,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,SEN ANDRE CUSHING,MAINE STATE SENATE,FALSE,,2018,SENATOR,OTHER,ANDRE,CUSHING,,,SEN,,,TRUE,0c3ac6e4-21d8-4db5-a5a9-71db7b8a21aa,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,ANDRE CUSHING,ERA DAWSON BRADFORD CO,FALSE,,2018,ASSOCIATE BROKER,OTHER,ANDRE,CUSHING,,,SENATOR,,,TRUE,0c3ac6e4-21d8-4db5-a5a9-71db7b8a21aa,F4200,REAL ESTATE AGENTS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
STINA,LINKEDIN,,YES,ANDRE CUSHING,COLONIAL CONTRACTING CORP,FALSE,,2018,PRESIDENT,BOARD,ANDRE,CUSHING,,,SENATOR,,,TRUE,0c3ac6e4-21d8-4db5-a5a9-71db7b8a21aa,B0000,CONSTRUCTION & PUBLIC WORKS,CONSTRUCTION,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/alan-clemmons/,YES,REPRESENTATIVE ALAN CLEMMONS,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,SC; Treasurer,OTHER,ALAN,CLEMMONS,,,REPRESENTATIVE,,520140979,TRUE,3744af13-0859-4959-93de-f08c0c694ece,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,https://www.alec.org/person/alan-clemmons/,,YES,REP ALAN CLEMMONS ,SOUTH CAROLINA HOUSE OF REPRESENTATIVES,FALSE,,2018,REPRESENTATIVE,OTHER,ALAN,CLEMMONS,,,SEN,,,TRUE,3744af13-0859-4959-93de-f08c0c694ece,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,ZOOM PEOPLE INFORMATION,YES,ALAN D CLEMMONS ESQ,CLEMMONS LAW FIRM LLC,FALSE,,2018,FOUNDING AND MANAGING ATTORNEY,"BOARD, MANAGEMENT",ALAN,CLEMMONS,D,,,ESQ,,TRUE,3744af13-0859-4959-93de-f08c0c694ece,K1000,ATTORNEYS & LAW FIRMS,LAWYERS & LOBBYISTS,FALSE
STINA,ZOOM PEOPLE INFORMATION,LINKEDIN,YES,ALAN D CLEMMONS ESQ,THE NATIONAL I73/I74/I75 CORRIDOR ASSOCIATION,FALSE,,2018,CHAIRMAN,BOARD,ALAN,CLEMMONS,D,,,ESQ,134362598,TRUE,3744af13-0859-4959-93de-f08c0c694ece,G1300,PRO-BUSINESS ASSOCIATION,MISC BUSINESS,FALSE
STINA,LINKEDIN,,YES,ALAN CLEMMONS,INTERNATIONAL ISRAEL ALLIES CAUCUS FOUNDATION,FALSE,,2018,NATIONAL CHAIR,OTHER,ALAN,CLEMMONS,,,,,,TRUE,3744af13-0859-4959-93de-f08c0c694ece,J5100,PRO-ISRAEL,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,ALAN CLEMMONS,CONGRESSIONAL SPORTSMENS FOUNDATION,FALSE,,2018,"TREASURER, SOUTH CAROLINA",OTHER,ALAN,CLEMMONS,,,,,521686163,TRUE,3744af13-0859-4959-93de-f08c0c694ece,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/philip-gunn/,YES,"SPEAKER PHILIP GUNN, MS",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Secretary,BOARD,PHILIP,GUNN,,,SPEAKER,,520140979,TRUE,9c8b8d63-22f6-48aa-af50-3f554acba963,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,SPEAKER PHILIP GUNN,MISSISSIPPI HOUSE OF REPRESENTATIVES,TRUE,,2018,SPEAKER,OTHER,PHILIP,GUNN,,,SPEAKER,,,TRUE,9c8b8d63-22f6-48aa-af50-3f554acba963,J2400,"REPUBLICAN OFFICIALS, CANDIDATES & FORMER MEMBERS",IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,PHILIP GUNN,WELLS MARBLE & HURST PLLC,FALSE,,2018,ATTORNEY,OTHER,PHILIP,GUNN,,,,,640470282,TRUE,9c8b8d63-22f6-48aa-af50-3f554acba963,K0000,LEGAL SERVICES,LAWYERS & LOBBYISTS,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/sen-jim-buck/,YES,"SENATOR JIM BUCK, IN",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Immediate Past Chair,BOARD,JIM,BUCK,,,SENATOR,,520140979,TRUE,4c0308f9-6f40-469f-aa2a-778c58daae09,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,SEN JIM BUCK,INDIANA STATE SENATE,FALSE,,2018,SENATOR,OTHER,JIM,BUCK,,,SENATOR,,,TRUE,4c0308f9-6f40-469f-aa2a-778c58daae09,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/joel-c-anderson/,YES,"SENATOR JOEL ANDERSON, CA",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Director,BOARD,JOEL,ANDERSON,,,SENATOR,,520140979,TRUE,5fb9e19b-6260-413a-8c32-96bd7b44c08f,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,SEN JOEL ANDERSON,CALIFORNIA STATE SENATE,FALSE,,2018,SENATOR,OTHER,JOEL,ANDERSON,,,SEN,,,TRUE,5fb9e19b-6260-413a-8c32-96bd7b44c08f,J2400,"REPUBLICAN OFFICIALS, CANDIDATES & FORMER MEMBERS",IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/kathy-byron-2/,YES,"DELEGATE KATHY BYRON, VA",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Director,BOARD,KATHY,BYRON,,,DELEGATE,,520140979,TRUE,161a6e56-9bfd-4de4-aa3e-f54addb83d96,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,https://www.alec.org/person/kathy-byron-2/,,YES,DEL KATHY BYRON,VIRGINIA HOUSE OF DELEGATES,FALSE,,2018,DELEGATE,OTHER,KATHY,BYRON,,,DEL,,,TRUE,161a6e56-9bfd-4de4-aa3e-f54addb83d96,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,KATHY BYRON,BYRON CONSULTING,FALSE,,2018,OWNER,"BOARD, MANAGEMENT",KATHY,BYRON,,,,,812450290,TRUE,161a6e56-9bfd-4de4-aa3e-f54addb83d96,F5000,FINANCIAL SERVICES & CONSULTING,"FINANCE, INSURANCE & REAL ESTATE",FALSE
STINA,https://www.alec.org/person/kathy-byron-2/,,YES,DEL KATHY BYRON,TOBACCO COMMUNITY REVITALIZATION COMMISSION,FALSE,,2018,CHAIRMAN OF RESEARCH AND DEVELOPMENT COMMITTEE,BOARD,KATHY,BYRON,,,DEL,,,TRUE,161a6e56-9bfd-4de4-aa3e-f54addb83d96,G1300,PRO-BUSINESS ASSOCIATION,MISC BUSINESS,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/gary-daniels/,YES,"SENATOR GARY DANIELS, NH",AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,Director,BOARD,GARY,DANIELS,,,SENATOR,,520140979,TRUE,1634b015-b63d-43bb-a0ba-d1f164c18a7e,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,http://garydaniels.org/gd/,https://www.alec.org/person/gary-daniels/,YES,SEN GARY DANIELS,NEW HAMPSHIRE STATE SENATE,FALSE,,2018,SENATOR,OTHER,GARY,DANIELS,,,SEN,,,TRUE,1634b015-b63d-43bb-a0ba-d1f164c18a7e,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,GUIDESTAR,https://www.alec.org/person/david-frizzell/,YES,REPRESENTATIVE DAVE FRIZZELL,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,TRUE,,2018,IN; Director,OTHER,DAVE,FRIZZELL,,,REPRESENTATIVE,,520140979,TRUE,4f2b87be-3f52-467e-98ca-3683c2ecc2cd,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
STINA,LINKEDIN,,YES,DAVE FRIZZELL,MARKETING INFORMATICS,FALSE,,2018,CONSULTANT,OTHER,DAVE,FRIZZELL,,,,,351923770,TRUE,4f2b87be-3f52-467e-98ca-3683c2ecc2cd,G5280,MARKETING RESEARCH,MISC BUSINESS,FALSE
STINA,LINKEDIN,,YES,DAVE FRIZZELL,INDIANA STATE HOUSE OF REPRESENTATIVES,FALSE,,2018,REPRESENTATIVE,OTHER,DAVE,FRIZZELL,,,REP,,,TRUE,4f2b87be-3f52-467e-98ca-3683c2ecc2cd,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,ORBIS,YES,FRANK ATKINSON,MERCATUS CENTER GEORGE MASON UNIVERSITY,TRUE,,2018,Board Member,BOARD,FRANK,ATKINSON,,,,,541436224,FALSE,7c37e288-d16d-41c4-9037-10f1bfe4477d,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,BOARDEX,ORG WEBSITE,YES,FRANK B ATKINSON,MCGUIREWOODS LLP,FALSE,,2018,Partner,"BOARD, MANAGEMENT",FRANK,ATKINSON,B,,,,,,7c37e288-d16d-41c4-9037-10f1bfe4477d,G5210,ADVERTISING & PUBLIC RELATIONS SERVICES,MISC BUSINESS,FALSE
GALEN,BOARDEX,ORG WEBSITE,YES,FRANK B ATKINSON,MCGUIREWOODS LLP,FALSE,MCGUIREWOODS CONSULTING LLC,2018,Founder,"BOARD, MANAGEMENT",FRANK,ATKINSON,B,,,,,,7c37e288-d16d-41c4-9037-10f1bfe4477d,G5210,ADVERTISING & PUBLIC RELATIONS SERVICES,MISC BUSINESS,FALSE
GALEN,BOARDEX,ORG WEBSITE,YES,FRANK B ATKINSON,JAMESTOWN-YORKTOWN FOUNDATION,FALSE,,2018,Treasurer,BOARD,FRANK,ATKINSON,B,,,,,,7c37e288-d16d-41c4-9037-10f1bfe4477d,X4200,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC. ",OTHER,FALSE
GALEN,GUIDESTAR,ORG WEBSITE,YES,FRANK B ATKINSON,MONTPELIER FOUNDATION,FALSE,,2018,Board Member,BOARD,FRANK,ATKINSON,B,,,,,,7c37e288-d16d-41c4-9037-10f1bfe4477d,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
GALEN,GUIDESTAR,,YES,EDWIN MEESE,MERCATUS CENTER GEORGE MASON UNIVERSITY,TRUE,,2018,Director,BOARD,EDWIN,MEESE,,,,,541436224,TRUE,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,HONORABLE EDWIN MEESE III,CAPITAL RESEARCH CENTER,FALSE,,2018,DIRECTOR,,EDWIN,MEESE,,HONORABLE,,III,521289734,TRUE,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,EDWIN MEESE III,AMERICAN CONSTITUTIONAL RIGHTS UNION,FALSE,,2018,Director,,EDWIN,MEESE,,,,III,522121856,TRUE,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,EDWIN MEESE III,FEDERALIST SOCIETY FOR LAW AND PUBLIC POLICY STUDIES,TRUE,,2018,Director,,EDWIN,MEESE,,,,III,363235550,TRUE,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,EDWIN MEESE III,HERITAGE FOUNDATION,TRUE,,2018,TRUSTEE,,EDWIN,MEESE,,,,III,411275875,TRUE,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,BOARDEX,ORBIS,YES,The Hon. Edwin (Ed) Meese III,HOOVER INSTITUTION,TRUE,,2018,Visiting Fellow,,EDWIN,MEESE,,HONORABLE,,III,,,75069cae-22da-492f-af93-3b2a142b9cc3,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,BOARDEX,ORBIS,YES,The Hon. Edwin (Ed) Meese III,CORNERSTONE STRATEGIC VALUE FUND INC,,,2018,Independent Director,,EDWIN,MEESE,,HONORABLE,,III,,,75069cae-22da-492f-af93-3b2a142b9cc3,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
GALEN,BOARDEX,ORBIS,YES,The Hon. Edwin (Ed) Meese III,Cornerstone Total Return Fund Inc,,,2018,Director,,EDWIN,MEESE,,HONORABLE,,III,,,75069cae-22da-492f-af93-3b2a142b9cc3,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
GALEN,GUIDESTAR,,YES,EMILY CHAMLEE-WRIGHT,MERCATUS CENTER GEORGE MASON UNIVERSITY,TRUE,,2018,Director,,EMILY,CHAMLEE-WRIGHT,,,,,541436224,FALSE,9cb39c4b-c6a5-4e18-aecf-0736a799db0e,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,ORBIS,ORG WEBSITE,YES,EMILY CHAMLEE-WRIGHT,INSTITUTE FOR HUMANE STUDIES,,,2018,President and CEO,,EMILY,CHAMLEE-WRIGHT,,,,,,,9cb39c4b-c6a5-4e18-aecf-0736a799db0e,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,BRIAN HOOKS,MERCATUS CENTER GEORGE MASON UNIVERSITY,TRUE,,2018,Director,,BRIAN,HOOKS,,,,,541436224,TRUE,0daa628c-e36c-420a-9928-e888c37ce13a,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,GUIDESTAR,,YES,BRIAN HOOKS,CHARLES KOCH INSTITUTE AND FOUNDATION,FALSE,,2018,PRESIDENT / DIRECTOR,,BRIAN,HOOKS,,,,,480918408,TRUE,0daa628c-e36c-420a-9928-e888c37ce13a,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
GALEN,LinkedIn,ORG WEBSITE,YES,BRIAN HOOKS,STAND TOGETHER,FALSE,,2018,CHAIRMAN AND CEO,,BRIAN,HOOKS,,,,,,,0daa628c-e36c-420a-9928-e888c37ce13a,H5000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
